Profile 1;Profile 1;Fit;Fit;
x;y;x;y;
[m];[m];[m];[m];
0.00045197259;1.7311172e-006;0.00045197259;1.8816845e-006;
0.00045382493;1.7877769e-006;0.00045382493;1.8816845e-006;
0.00045567728;1.8232918e-006;0.00045567728;1.8816845e-006;
0.00045752963;1.8372345e-006;0.00045752963;1.8816845e-006;
0.00045938197;1.8784904e-006;0.00045938197;1.8816845e-006;
0.00046123432;2.0077515e-006;0.00046123432;1.8816845e-006;
0.00046308667;2.01931e-006;0.00046308667;1.8816845e-006;
0.00046493901;2.0206108e-006;0.00046493901;1.8816845e-006;
0.00046679136;2.1214561e-006;0.00046679136;1.8816845e-006;
0.00046864371;2.1596527e-006;0.00046864371;1.8816845e-006;
0.00047049605;2.1722527e-006;0.00047049605;1.8816845e-006;
0.0004723484;2.2290421e-006;0.0004723484;1.8816845e-006;
0.00047420075;2.2288895e-006;0.00047420075;1.8816845e-006;
0.00047605309;2.2475433e-006;0.00047605309;1.8816845e-006;
0.00047790544;2.2432365e-006;0.00047790544;1.8816845e-006;
0.00047975779;2.2377319e-006;0.00047975779;1.8816845e-006;
0.00048161013;2.2386017e-006;0.00048161013;1.8816845e-006;
0.00048346248;2.2119026e-006;0.00048346248;1.8816845e-006;
0.00048531483;2.2319641e-006;0.00048531483;1.8816845e-006;
0.00048716717;2.2961464e-006;0.00048716717;1.8816845e-006;
0.00048901952;2.3106308e-006;0.00048901952;1.8816845e-006;
0.00049087187;2.3224182e-006;0.00049087187;1.8816845e-006;
0.00049272421;2.344326e-006;0.00049272421;1.8816845e-006;
0.00049457656;2.3497009e-006;0.00049457656;1.8816845e-006;
0.00049642891;2.3938179e-006;0.00049642891;1.8816845e-006;
0.00049828125;2.6880264e-006;0.00049828125;1.8816845e-006;
0.0005001336;2.4744606e-006;0.0005001336;1.8816845e-006;
0.00050198595;1.9842377e-006;0.00050198595;1.8816845e-006;
0.00050383829;2.2883759e-006;0.00050383829;1.8816845e-006;
0.00050569064;1.6984901e-006;0.00050569064;1.8816845e-006;
0.00050754299;1.4415627e-006;0.00050754299;1.8816845e-006;
0.00050939533;1.7210312e-006;0.00050939533;1.8816845e-006;
0.00051124768;1.6716805e-006;0.00051124768;1.8816845e-006;
0.00051310003;1.6663246e-006;0.00051310003;1.8816845e-006;
0.00051495237;1.7022438e-006;0.00051495237;1.8816845e-006;
0.00051680472;1.7058182e-006;0.00051680472;1.8816845e-006;
