Profile 1;Profile 1;Fit;Fit;
x;y;x;y;
[m];[m];[m];[m];
0.00045605449;1.528579e-006;0.00045605449;1.5737858e-006;
0.00045790837;1.5428548e-006;0.00045790837;1.5737858e-006;
0.00045976225;1.5820607e-006;0.00045976225;1.5737858e-006;
0.00046161613;1.8184494e-006;0.00046161613;1.5737858e-006;
0.00046347001;1.5851406e-006;0.00046347001;1.5737858e-006;
0.00046532389;1.279828e-006;0.00046532389;1.5737858e-006;
0.00046717777;1.4712776e-006;0.00046717777;1.5737858e-006;
0.00046903165;1.4297532e-006;0.00046903165;1.5737858e-006;
0.00047088553;1.4088046e-006;0.00047088553;1.5737858e-006;
0.00047273941;1.497779e-006;0.00047273941;1.5737858e-006;
0.00047459329;1.9192157e-006;0.00047459329;1.5737858e-006;
0.00047644717;1.8249899e-006;0.00047644717;1.5737858e-006;
0.00047830105;2.0005932e-006;0.00047830105;1.5737858e-006;
0.00048015493;2.0237152e-006;0.00048015493;1.5737858e-006;
0.00048200881;2.1087293e-006;0.00048200881;1.5737858e-006;
0.00048386269;2.1446965e-006;0.00048386269;1.5737858e-006;
0.00048571657;2.1821595e-006;0.00048571657;1.5737858e-006;
0.00048757045;2.2505343e-006;0.00048757045;1.5737858e-006;
0.00048942433;2.2785482e-006;0.00048942433;1.5737858e-006;
0.00049127821;2.3043826e-006;0.00049127821;1.5737858e-006;
0.00049313209;2.3366163e-006;0.00049313209;1.5737858e-006;
0.00049498597;2.3593896e-006;0.00049498597;1.5737858e-006;
0.00049683985;2.399271e-006;0.00049683985;1.5737858e-006;
0.00049869373;2.4409366e-006;0.00049869373;1.5737858e-006;
0.00050054761;2.4777605e-006;0.00050054761;1.5737858e-006;
0.00050240149;2.5007008e-006;0.00050240149;1.5737858e-006;
0.00050425537;2.5061235e-006;0.00050425537;1.5737858e-006;
0.00050610925;1.9462288e-006;0.00050610925;1.5737858e-006;
0.00050796313;1.3534204e-006;0.00050796313;1.5737858e-006;
0.00050981701;1.4501241e-006;0.00050981701;1.5737858e-006;
0.00051167089;1.4738368e-006;0.00051167089;1.5737858e-006;
0.00051352477;1.5238958e-006;0.00051352477;1.5737858e-006;
0.00051537865;1.6059187e-006;0.00051537865;1.5737858e-006;
0.00051723254;2.0492397e-006;0.00051723254;1.5737858e-006;
0.00051908642;1.5556424e-006;0.00051908642;1.5737858e-006;
0.0005209403;1.1418708e-006;0.0005209403;1.5737858e-006;
