Profile 1;Profile 1;Fit;Fit;
x;y;x;y;
[m];[m];[m];[m];
0;1.7757721e-006;0.00017237742;1.6948071e-006;
1.8535206e-006;1.7811343e-006;0.00017423094;1.6948071e-006;
3.7070413e-006;1.7797449e-006;0.00017608446;1.6948071e-006;
5.5605619e-006;1.779888e-006;0.00017793798;1.6948071e-006;
7.4140826e-006;1.7812342e-006;0.0001797915;1.6948071e-006;
9.2676032e-006;1.7823618e-006;0.00018164502;1.6948071e-006;
1.1121124e-005;1.7920755e-006;0.00018349854;1.6948071e-006;
1.2974644e-005;1.8105545e-006;0.00018535206;1.6948071e-006;
1.4828165e-005;1.8044119e-006;0.00018720558;1.6948071e-006;
1.6681686e-005;1.8136626e-006;0.00018905911;1.6948071e-006;
1.8535206e-005;1.8325938e-006;0.00019091263;1.6948071e-006;
2.0388727e-005;1.8296482e-006;0.00019276615;1.6948071e-006;
2.2242248e-005;1.8284121e-006;0.00019461967;1.6948071e-006;
2.4095768e-005;1.8224121e-006;0.00019647319;1.6948071e-006;
2.5949289e-005;1.8281466e-006;0.00019832671;1.2971015e-006;
2.780281e-005;1.8195287e-006;0.00020018023;1.2971015e-006;
2.965633e-005;1.8249255e-006;0.00020203375;1.2971015e-006;
3.1509851e-005;1.8164802e-006;0.00020388727;1.2971015e-006;
3.3363371e-005;1.7921436e-006;0.00020574079;1.2971015e-006;
3.5216892e-005;1.7717603e-006;0.00020759431;1.2971015e-006;
3.7070413e-005;1.7705361e-006;0.00020944783;1.2971015e-006;
3.8923933e-005;1.7494167e-006;0.00021130135;1.2971015e-006;
4.0777454e-005;1.7249979e-006;0.00021315487;1.2971015e-006;
4.2630975e-005;1.7064945e-006;0.00021500839;1.2971015e-006;
4.4484495e-005;1.7277611e-006;0.00021686191;1.2971015e-006;
4.6338016e-005;1.7196126e-006;0.00021871544;1.2971015e-006;
4.8191537e-005;1.9728174e-006;0.00022056896;1.2971015e-006;
5.0045057e-005;1.6950783e-006;0.00022242248;1.2971015e-006;
5.1898578e-005;1.6509358e-006;0.000224276;1.2971015e-006;
5.3752098e-005;1.6348823e-006;0.00022612952;1.2971015e-006;
5.5605619e-005;1.6647057e-006;0.00022798304;1.2971015e-006;
5.745914e-005;1.9342635e-006;0.00022983656;1.2971015e-006;
5.931266e-005;1.7061124e-006;0.00023169008;1.2971015e-006;
6.1166181e-005;1.7218761e-006;0.0002335436;1.2971015e-006;
6.3019702e-005;1.7243579e-006;0.00023539712;1.2971015e-006;
6.4873222e-005;1.7403308e-006;0.00023725064;1.2971015e-006;
6.6726743e-005;1.7615476e-006;0.00023910416;1.2971015e-006;
6.8580264e-005;1.7588235e-006;0.00024095768;1.2971015e-006;
7.0433784e-005;1.756757e-006;0.0002428112;1.2971015e-006;
7.2287305e-005;1.7402872e-006;0.00024466472;1.2971015e-006;
7.4140826e-005;1.7174592e-006;0.00024651824;1.2971015e-006;
7.5994346e-005;1.6637199e-006;0.00024837177;1.2971015e-006;
7.7847867e-005;1.6401382e-006;0.00025022529;1.2971015e-006;
7.9701387e-005;1.637463e-006;0.00025207881;1.2971015e-006;
8.1554908e-005;1.6614851e-006;0.00025393233;1.2971015e-006;
8.3408429e-005;1.6859158e-006;0.00025578585;1.2971015e-006;
8.5261949e-005;1.7034628e-006;0.00025763937;1.2971015e-006;
8.711547e-005;1.7124707e-006;0.00025949289;1.2971015e-006;
8.8968991e-005;1.7017768e-006;0.00026134641;1.2971015e-006;
9.0822511e-005;1.6956305e-006;0.00026319993;1.2971015e-006;
9.2676032e-005;1.6876619e-006;0.00026505345;1.2971015e-006;
9.4529553e-005;1.6990507e-006;0.00026690697;1.2971015e-006;
9.6383073e-005;1.7043641e-006;0.00026876049;1.2971015e-006;
9.8236594e-005;1.6301326e-006;0.00027061401;1.2971015e-006;
0.00010009011;1.6473954e-006;0.00027246753;1.2971015e-006;
0.00010194364;1.3920866e-006;0.00027432105;1.2971015e-006;
0.00010379716;1.533599e-006;0.00027617458;1.2971015e-006;
0.00010565068;1.6811558e-006;0.0002780281;1.2971015e-006;
0.0001075042;1.5301618e-006;0.00027988162;1.2971015e-006;
0.00010935772;9.3702592e-007;0.00028173514;1.2971015e-006;
0.00011121124;9.7182859e-007;0.00028358866;1.2971015e-006;
0.00011306476;1.0089113e-006;0.00028544218;1.2971015e-006;
0.00011491828;1.0511089e-006;0.0002872957;1.2971015e-006;
0.0001167718;1.0542392e-006;0.00028914922;1.2971015e-006;
0.00011862532;1.0580126e-006;0.00029100274;1.2971015e-006;
0.00012047884;1.0400675e-006;0.00029285626;1.2971015e-006;
0.00012233236;1.0402277e-006;0.00029470978;1.2971015e-006;
0.00012418588;1.0400425e-006;0.0002965633;1.2971015e-006;
0.0001260394;1.3754936e-006;0.00029841682;1.2971015e-006;
0.00012789292;1.5675202e-006;0.00030027034;1.2971015e-006;
0.00012974644;1.5969597e-006;0.00030212386;1.2971015e-006;
0.00013159997;1.6039608e-006;0.00030397738;1.2971015e-006;
0.00013345349;1.7205249e-006;0.00030583091;1.2971015e-006;
0.00013530701;1.5432797e-006;0.00030768443;1.2971015e-006;
0.00013716053;1.5557033e-006;0.00030953795;1.2971015e-006;
0.00013901405;1.624688e-006;0.00031139147;1.2971015e-006;
0.00014086757;1.6045216e-006;0.00031324499;1.2971015e-006;
0.00014272109;1.7101825e-006;0.00031509851;1.2971015e-006;
0.00014457461;1.697206e-006;0.00031695203;1.2971015e-006;
0.00014642813;1.6859163e-006;0.00031880555;1.2971015e-006;
0.00014828165;1.698593e-006;0.00032065907;1.2971015e-006;
0.00015013517;1.7008373e-006;0.00032251259;1.2971015e-006;
0.00015198869;1.7026758e-006;0.00032436611;1.2971015e-006;
0.00015384221;1.7455013e-006;0.00032621963;1.2971015e-006;
0.00015569573;1.7584548e-006;0.00032807315;1.2971015e-006;
0.00015754925;1.7583352e-006;0.00032992667;1.2971015e-006;
0.00015940277;1.7686765e-006;0.00033178019;1.2971015e-006;
0.0001612563;1.7553641e-006;0.00033363371;1.2971015e-006;
0.00016310982;1.6755354e-006;0.00033548724;1.2971015e-006;
0.00016496334;1.6398489e-006;0.00033734076;1.2971015e-006;
0.00016681686;1.6493452e-006;0.00033919428;1.2971015e-006;
0.00016867038;1.6756145e-006;0.0003410478;1.2971015e-006;
0.0001705239;1.6925472e-006;0.00034290132;1.2971015e-006;
0.00017237742;1.6885841e-006;0.00034475484;1.2971015e-006;
0.00017423094;1.8733152e-006;0.00034660836;1.2971015e-006;
0.00017608446;1.705424e-006;0.00034846188;1.2971015e-006;
0.00017793798;2.0055866e-006;0.0003503154;1.2971015e-006;
0.0001797915;1.8837973e-006;0.00035216892;1.2971015e-006;
0.00018164502;1.7459859e-006;0.00035402244;1.2971015e-006;
0.00018349854;2.1311783e-006;0.00035587596;1.2971015e-006;
0.00018535206;2.5662302e-006;0.00035772948;1.2971015e-006;
0.00018720558;2.5529573e-006;0.000359583;1.2971015e-006;
0.00018905911;2.579112e-006;0.00036143652;1.2971015e-006;
0.00019091263;2.4927737e-006;0.00036329005;1.2971015e-006;
0.00019276615;2.3969974e-006;0.00036514357;1.2971015e-006;
0.00019461967;2.3898908e-006;0.00036699709;1.2971015e-006;
0.00019647319;2.1003541e-006;0.00036885061;1.2971015e-006;
0.00019832671;2.2798947e-006;0.00037070413;1.2971015e-006;
0.00020018023;2.5074024e-006;0.00037255765;1.2971015e-006;
0.00020203375;1.9774111e-006;0.00037441117;1.2971015e-006;
0.00020388727;1.9497315e-006;0.00037626469;1.2971015e-006;
0.00020574079;1.1620747e-006;0.00037811821;1.2971015e-006;
0.00020759431;1.164374e-006;0.00037997173;1.2971015e-006;
0.00020944783;1.1773504e-006;0.00038182525;1.2971015e-006;
0.00021130135;1.6665178e-006;0.00038367877;1.2971015e-006;
0.00021315487;1.6848061e-006;0.00038553229;1.2971015e-006;
0.00021500839;1.6454609e-006;0.00038738581;1.2971015e-006;
0.00021686191;1.6202002e-006;0.00038923933;1.2971015e-006;
0.00021871544;1.6282007e-006;0.00039109285;1.2971015e-006;
0.00022056896;1.6070046e-006;0.00039294638;1.2971015e-006;
0.00022242248;1.6080068e-006;0.0003947999;1.2971015e-006;
0.000224276;1.5469033e-006;0.00039665342;1.2971015e-006;
0.00022612952;2.1200569e-006;0.00039850694;1.2971015e-006;
0.00022798304;1.3672786e-006;0.00040036046;1.2971015e-006;
0.00022983656;1.3720288e-006;0.00040221398;1.2971015e-006;
0.00023169008;1.0719765e-006;0.0004040675;1.2971015e-006;
0.0002335436;9.2940932e-007;0.00040592102;1.2971015e-006;
0.00023539712;1.8623006e-006;0.00040777454;1.2971015e-006;
0.00023725064;1.7728408e-006;0.00040962806;1.2971015e-006;
0.00023910416;1.6126838e-006;0.00041148158;1.2971015e-006;
0.00024095768;1.9291972e-006;0.0004133351;1.2971015e-006;
0.0002428112;1.9121693e-006;0.00041518862;1.2971015e-006;
0.00024466472;1.7687792e-006;0.00041704214;1.2971015e-006;
0.00024651824;1.6728059e-006;0.00041889566;1.2971015e-006;
0.00024837177;2.006718e-006;0.00042074918;1.2971015e-006;
0.00025022529;1.7954983e-006;0.00042260271;1.2971015e-006;
0.00025207881;2.0398691e-006;0.00042445623;1.2971015e-006;
0.00025393233;2.5386293e-006;0.00042630975;1.2971015e-006;
0.00025578585;2.5792706e-006;0.00042816327;1.2971015e-006;
0.00025763937;2.3217513e-006;0.00043001679;1.2971015e-006;
0.00025949289;2.3028412e-006;0.00043187031;1.2971015e-006;
0.00026134641;1.9431056e-006;0.00043372383;1.2971015e-006;
0.00026319993;1.6882106e-006;0.00043557735;1.2971015e-006;
0.00026505345;1.6723479e-006;0.00043743087;1.2971015e-006;
0.00026690697;1.6840229e-006;0.00043928439;1.2971015e-006;
0.00026876049;1.7038934e-006;0.00044113791;1.2971015e-006;
0.00027061401;1.6126811e-006;0.00044299143;1.2971015e-006;
0.00027246753;1.5840544e-006;0.00044484495;1.2971015e-006;
0.00027432105;1.6494036e-006;0.00044669847;1.2971015e-006;
0.00027617458;1.6116428e-006;0.00044855199;1.2971015e-006;
0.0002780281;1.5705101e-006;0.00045040552;1.2971015e-006;
0.00027988162;1.6536755e-006;0.00045225904;1.2971015e-006;
0.00028173514;1.666612e-006;0.00045411256;1.6948071e-006;
0.00028358866;1.6945256e-006;0.00045596608;1.6948071e-006;
0.00028544218;1.5410891e-006;0.0004578196;1.6948071e-006;
0.0002872957;1.4747295e-006;0.00045967312;1.6948071e-006;
0.00028914922;1.4707656e-006;0.00046152664;1.6948071e-006;
0.00029100274;1.4366551e-006;0.00046338016;1.6948071e-006;
0.00029285626;1.399412e-006;0.00046523368;1.6948071e-006;
0.00029470978;1.378404e-006;0.0004670872;1.6948071e-006;
0.0002965633;1.3681162e-006;0.00046894072;1.6948071e-006;
0.00029841682;1.3479005e-006;0.00047079424;1.6948071e-006;
0.00030027034;1.3208137e-006;0.00047264776;1.6948071e-006;
0.00030212386;1.2739092e-006;0.00047450128;1.6948071e-006;
0.00030397738;1.2971279e-006;0.0004763548;1.6948071e-006;
0.00030583091;1.2486422e-006;0.00047820832;1.6948071e-006;
0.00030768443;1.2998312e-006;0.00048006185;1.6948071e-006;
0.00030953795;1.3607154e-006;0.00048191537;1.6948071e-006;
0.00031139147;1.3018563e-006;0.00048376889;1.6948071e-006;
0.00031324499;1.2648416e-006;0.00048562241;1.6948071e-006;
0.00031509851;1.2424943e-006;0.00048747593;1.6948071e-006;
0.00031695203;1.2519251e-006;0.00048932945;1.6948071e-006;
0.00031880555;1.2174601e-006;0.00049118297;1.6948071e-006;
0.00032065907;1.1924302e-006;0.00049303649;1.6948071e-006;
0.00032251259;1.1896101e-006;0.00049489001;1.6948071e-006;
0.00032436611;1.1852785e-006;0.00049674353;1.6948071e-006;
0.00032621963;1.162748e-006;0.00049859705;1.6948071e-006;
0.00032807315;1.1324495e-006;0.00050045057;1.6948071e-006;
0.00032992667;1.1388093e-006;0.00050230409;1.6948071e-006;
0.00033178019;1.1434192e-006;0.00050415761;1.6948071e-006;
0.00033363371;1.136068e-006;0.00050601113;1.6948071e-006;
0.00033548724;1.1493851e-006;0.00050786465;1.6948071e-006;
0.00033734076;1.1641362e-006;0.00050971818;1.6948071e-006;
0.00033919428;1.1575912e-006;0.0005115717;1.6948071e-006;
0.0003410478;1.1982245e-006;0.00051342522;1.6948071e-006;
0.00034290132;1.232754e-006;0.00051527874;1.6948071e-006;
0.00034475484;1.2661323e-006;0.00051713226;1.6948071e-006;
0.00034660836;1.257402e-006;0.00051898578;1.6948071e-006;
0.00034846188;1.2600766e-006;0.0005208393;1.6948071e-006;
0.0003503154;1.270349e-006;0.00052269282;1.6948071e-006;
0.00035216892;1.3130621e-006;;;
0.00035402244;1.3373886e-006;;;
0.00035587596;1.0846779e-006;;;
0.00035772948;1.2814559e-006;;;
0.000359583;1.0687089e-006;;;
0.00036143652;1.2834719e-006;;;
0.00036329005;1.2766467e-006;;;
0.00036514357;1.9265652e-006;;;
0.00036699709;2.5281295e-006;;;
0.00036885061;2.2427349e-006;;;
0.00037070413;2.1783123e-006;;;
0.00037255765;1.8384294e-006;;;
0.00037441117;1.893304e-006;;;
0.00037626469;1.854011e-006;;;
0.00037811821;1.8102261e-006;;;
0.00037997173;1.780413e-006;;;
0.00038182525;1.4716993e-006;;;
0.00038367877;1.5114468e-006;;;
0.00038553229;1.5776959e-006;;;
0.00038738581;1.6176482e-006;;;
0.00038923933;1.5831816e-006;;;
0.00039109285;1.6095633e-006;;;
0.00039294638;1.8706299e-006;;;
0.0003947999;2.0859508e-006;;;
0.00039665342;2.4885965e-006;;;
0.00039850694;2.5030923e-006;;;
0.00040036046;2.4882524e-006;;;
0.00040221398;2.2784954e-006;;;
0.0004040675;2.0489972e-006;;;
0.00040592102;1.8647352e-006;;;
0.00040777454;1.8127857e-006;;;
0.00040962806;1.7809484e-006;;;
0.00041148158;1.7562938e-006;;;
0.0004133351;1.718639e-006;;;
0.00041518862;1.7105706e-006;;;
0.00041704214;1.6787229e-006;;;
0.00041889566;1.6892054e-006;;;
0.00042074918;1.7126075e-006;;;
0.00042260271;1.7560272e-006;;;
0.00042445623;1.8177709e-006;;;
0.00042630975;1.8500742e-006;;;
0.00042816327;1.8710646e-006;;;
0.00043001679;1.8781247e-006;;;
0.00043187031;1.6729815e-006;;;
0.00043372383;1.7690304e-006;;;
0.00043557735;1.7678106e-006;;;
0.00043743087;1.7899817e-006;;;
0.00043928439;1.9477541e-006;;;
0.00044113791;1.950303e-006;;;
0.00044299143;1.7929653e-006;;;
0.00044484495;1.2523289e-006;;;
0.00044669847;2.041738e-006;;;
0.00044855199;2.4484538e-006;;;
0.00045040552;2.2940907e-006;;;
0.00045225904;2.314245e-006;;;
0.00045411256;2.0009974e-006;;;
0.00045596608;1.8553643e-006;;;
0.0004578196;1.8364085e-006;;;
0.00045967312;1.7082539e-006;;;
0.00046152664;2.5593507e-006;;;
0.00046338016;2.5653877e-006;;;
0.00046523368;2.587916e-006;;;
0.0004670872;2.6252758e-006;;;
0.00046894072;2.7541423e-006;;;
0.00047079424;2.7316388e-006;;;
0.00047264776;2.7684097e-006;;;
0.00047450128;2.8147193e-006;;;
0.0004763548;2.8522547e-006;;;
0.00047820832;2.872848e-006;;;
0.00048006185;2.896147e-006;;;
0.00048191537;2.925832e-006;;;
0.00048376889;2.973616e-006;;;
0.00048562241;2.1922984e-006;;;
0.00048747593;1.9024269e-006;;;
0.00048932945;2.04074e-006;;;
0.00049118297;1.7813899e-006;;;
0.00049303649;1.7885606e-006;;;
0.00049489001;1.8066945e-006;;;
0.00049674353;1.799951e-006;;;
0.00049859705;1.8862727e-006;;;
0.00050045057;1.7276045e-006;;;
0.00050230409;1.718595e-006;;;
0.00050415761;1.7241456e-006;;;
0.00050601113;1.7198641e-006;;;
0.00050786465;1.7041671e-006;;;
0.00050971818;1.6976018e-006;;;
0.0005115717;1.7170126e-006;;;
0.00051342522;1.7387069e-006;;;
0.00051527874;1.7402525e-006;;;
0.00051713226;1.7495691e-006;;;
0.00051898578;1.743596e-006;;;
0.0005208393;1.7215464e-006;;;
0.00052269282;1.7010302e-006;;;
0.00052454634;1.6721146e-006;;;
0.00052639986;1.6720586e-006;;;
0.00052825338;1.6905652e-006;;;
0.0005301069;1.7133951e-006;;;
0.00053196042;1.7229666e-006;;;
0.00053381394;1.7248626e-006;;;
